"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"UPM00033345","KIEV, UP","1997-01-05","0.07","2.0","14","17","11"
"UPM00033345","KIEV, UP","1997-01-06","0.09","2.4","19","21","16"
"UPM00033345","KIEV, UP","1997-01-07","0.01","2.4","18","21","15"
"UPM00033345","KIEV, UP","1997-01-08","0.00","2.4","14","26","7"
"UPM00033345","KIEV, UP","1997-01-09","0.00","2.0","10","16","6"
"UPM00033345","KIEV, UP","1997-01-10","0.01","2.0","12","14","10"
"UPM00033345","KIEV, UP","1997-01-11","0.00","2.0","13","17","9"
"UPM00033345","KIEV, UP","1997-01-12","0.00","2.0","9","14","4"
"UPM00033345","KIEV, UP","1997-01-13","0.00","2.0","9","22","0"
"UPM00033345","KIEV, UP","1997-01-14","0.00","2.0","33","39","22"
"UPM00033345","KIEV, UP","1997-01-15","0.00",,"35","38","32"
"UPM00033345","KIEV, UP","1997-01-16","0.00",,"33","36","31"
"UPM00033345","KIEV, UP","1997-01-17","0.00",,"33","37","31"
"UPM00033345","KIEV, UP","1997-01-18","0.00",,"27","31","23"
"UPM00033345","KIEV, UP","1997-01-19","0.00",,"28","34","23"
"UPM00033345","KIEV, UP","1997-01-20","0.00",,"27","30","26"
"UPM00033345","KIEV, UP","1997-01-21","0.00",,"32","34","29"
"UPM00033345","KIEV, UP","1997-01-22","0.00",,"30","32","28"
"UPM00033345","KIEV, UP","1997-01-23","0.00",,"31","41","24"
"UPM00033345","KIEV, UP","1997-01-24","0.02",,"36","40","33"
"UPM00033345","KIEV, UP","1997-01-25","0.00",,"30","36","25"
"UPM00033345","KIEV, UP","1997-01-26","0.00",,"21","26","16"
"UPM00033345","KIEV, UP","1997-01-27","0.00",,"26","33","21"
"UPM00033345","KIEV, UP","1997-01-28","0.00",,"29","34","25"
"UPM00033345","KIEV, UP","1997-01-29","0.04","0.4","23","30","19"
"UPM00033345","KIEV, UP","1997-01-30","0.00","0.4","18","24","12"
"UPM00033345","KIEV, UP","1997-01-31","0.07",,"30","35","19"
"UPM00033345","KIEV, UP","1997-02-01","0.03","1.6","26","30","22"
"UPM00033345","KIEV, UP","1997-02-02","0.04","1.6","18","23","11"
"UPM00033345","KIEV, UP","1997-02-03","0.00","2.0","10","16","4"
"UPM00033345","KIEV, UP","1997-02-04","0.00","1.6","15","24","6"
"UPM00033345","KIEV, UP","1997-02-05","0.02","1.2","17","26","8"
"UPM00033345","KIEV, UP","1997-02-06","0.01","1.6","31","37","24"
"UPM00033345","KIEV, UP","1997-02-07","0.00","1.2","32","40","28"
"UPM00033345","KIEV, UP","1997-02-08","0.00","0.8","35","40","32"
"UPM00033345","KIEV, UP","1997-02-09","0.00","0.4","35","42","30"
"UPM00033345","KIEV, UP","1997-02-10","0.00",,"35","40","32"
"UPM00033345","KIEV, UP","1997-02-11","0.01",,"40","48","36"
"UPM00033345","KIEV, UP","1997-02-12","0.00",,"38","43","33"
"UPM00033345","KIEV, UP","1997-02-13","0.00",,"37","43","34"
"UPM00033345","KIEV, UP","1997-02-14","0.01",,"40","45","36"
"UPM00033345","KIEV, UP","1997-02-15","0.00",,"37","45","33"
"UPM00033345","KIEV, UP","1997-02-16","0.01",,"30","35","25"
"UPM00033345","KIEV, UP","1997-02-17","0.01",,"22","25","19"
"UPM00033345","KIEV, UP","1997-02-18","0.00",,"18","25","13"
"UPM00033345","KIEV, UP","1997-02-19","0.00",,"18","29","8"
"UPM00033345","KIEV, UP","1997-02-20","0.00",,"18","26","12"
"UPM00033345","KIEV, UP","1997-02-21","0.14",,"27","41","17"
"UPM00033345","KIEV, UP","1997-02-22","0.17",,"36","39","33"
"UPM00033345","KIEV, UP","1997-02-23","0.00",,"35","40","33"
"UPM00033345","KIEV, UP","1997-02-24","0.00",,"35","43","28"
"UPM00033345","KIEV, UP","1997-02-25","0.00",,"38","48","32"
"UPM00033345","KIEV, UP","1997-02-26","0.03",,"40","44","37"
"UPM00033345","KIEV, UP","1997-02-27","0.45",,"42","47","39"
"UPM00033345","KIEV, UP","1997-02-28","0.02",,"36","41","33"
"UPM00033345","KIEV, UP","1997-03-01","0.00",,"35","45","27"
"UPM00033345","KIEV, UP","1997-03-02","0.00",,"42","51","37"
"UPM00033345","KIEV, UP","1997-03-03","0.00",,"46","56","41"
"UPM00033345","KIEV, UP","1997-03-04","0.00",,"41","47","37"
"UPM00033345","KIEV, UP","1997-03-05","0.02",,"36","43","31"
"UPM00033345","KIEV, UP","1997-03-06","0.00",,"37","42","33"
"UPM00033345","KIEV, UP","1997-03-07","0.20",,"37","40","35"
"UPM00033345","KIEV, UP","1997-03-08","0.05",,"35","37","34"
"UPM00033345","KIEV, UP","1997-03-09","0.00",,"37","45","32"
"UPM00033345","KIEV, UP","1997-03-10","0.00",,"38","46","31"
"UPM00033345","KIEV, UP","1997-03-11","0.00",,"45","57","35"
"UPM00033345","KIEV, UP","1997-03-12","0.00",,"46","55","37"
"UPM00033345","KIEV, UP","1997-03-13","0.00",,"47","57","36"
"UPM00033345","KIEV, UP","1997-03-14","0.00",,"44","50","39"
"UPM00033345","KIEV, UP","1997-03-15","0.09",,"45","49","43"
"UPM00033345","KIEV, UP","1997-03-16","0.06",,"39","45","31"
"UPM00033345","KIEV, UP","1997-03-17","0.06","1.2","27","33","23"
"UPM00033345","KIEV, UP","1997-03-18","0.02",,"24","31","20"
"UPM00033345","KIEV, UP","1997-03-19","0.00",,"28","37","23"
"UPM00033345","KIEV, UP","1997-03-20","0.31","2.8","31","35","29"
"UPM00033345","KIEV, UP","1997-03-21","0.00","2.4","27","34","22"
"UPM00033345","KIEV, UP","1997-03-22","0.00","2.0","27","33","21"
"UPM00033345","KIEV, UP","1997-03-23","0.00","0.4","28","33","25"
"UPM00033345","KIEV, UP","1997-03-24","0.00","0.4","27","34","21"
"UPM00033345","KIEV, UP","1997-03-25","0.00",,"27","32","22"
"UPM00033345","KIEV, UP","1997-03-26","0.00",,"28","35","22"
"UPM00033345","KIEV, UP","1997-03-27","0.10",,"29","35","23"
"UPM00033345","KIEV, UP","1997-03-28","0.12","2.0","38","49","28"
"UPM00033345","KIEV, UP","1997-03-29","0.14",,"40","47","37"
"UPM00033345","KIEV, UP","1997-03-30","0.00",,"39","49","33"
"UPM00033345","KIEV, UP","1997-03-31","0.00",,"41","51","31"
"UPM00033345","KIEV, UP","1997-04-01","0.00",,"46","58","36"
"UPM00033345","KIEV, UP","1997-04-02","0.00",,"54","67","41"
"UPM00033345","KIEV, UP","1997-04-03","0.00",,"56","66","46"
"UPM00033345","KIEV, UP","1997-04-04","0.15",,"51","68","36"
"UPM00033345","KIEV, UP","1997-04-05","0.09",,"38","45","32"
"UPM00033345","KIEV, UP","1997-04-06","0.00",,"37","48","28"
"UPM00033345","KIEV, UP","1997-04-07","0.00",,"41","47","36"
"UPM00033345","KIEV, UP","1997-04-08","0.00",,"36","40","33"
"UPM00033345","KIEV, UP","1997-04-09","0.00",,"34","41","28"
"UPM00033345","KIEV, UP","1997-04-10","0.00",,"36","45","27"
"UPM00033345","KIEV, UP","1997-04-11","0.13",,"41","44","37"
"UPM00033345","KIEV, UP","1997-04-12","0.06",,"38","43","33"
"UPM00033345","KIEV, UP","1997-04-13","0.00",,"35","43","29"
"UPM00033345","KIEV, UP","1997-04-14","0.00",,"39","48","29"
"UPM00033345","KIEV, UP","1997-04-15","0.02",,"43","53","32"
"UPM00033345","KIEV, UP","1997-04-16","0.31",,"41","45","38"
"UPM00033345","KIEV, UP","1997-04-17","0.12",,"41","51","37"
"UPM00033345","KIEV, UP","1997-04-18","0.11",,"37","45","32"
"UPM00033345","KIEV, UP","1997-04-19","0.02",,"42","50","36"
"UPM00033345","KIEV, UP","1997-04-20","0.00",,"39","48","33"
"UPM00033345","KIEV, UP","1997-04-21","0.05",,"37","43","34"
"UPM00033345","KIEV, UP","1997-04-22","0.12",,"36","43","31"
"UPM00033345","KIEV, UP","1997-04-23","0.33",,"36","40","33"
"UPM00033345","KIEV, UP","1997-04-24","0.11",,"44","54","36"
"UPM00033345","KIEV, UP","1997-04-25","0.00",,"52","63","36"
"UPM00033345","KIEV, UP","1997-04-26","0.00",,"49","57","45"
"UPM00033345","KIEV, UP","1997-04-27","0.00",,"47","56","38"
"UPM00033345","KIEV, UP","1997-04-28","0.00",,"50","63","37"
"UPM00033345","KIEV, UP","1997-04-29","0.00",,"55","67","42"
"UPM00033345","KIEV, UP","1997-04-30","0.00",,"55","65","46"
"UPM00033345","KIEV, UP","1997-05-01","0.00",,"59","69","52"
"UPM00033345","KIEV, UP","1997-05-02","0.02",,"57","61","51"
"UPM00033345","KIEV, UP","1997-05-03","0.08",,"58","67","50"
"UPM00033345","KIEV, UP","1997-05-04","0.00",,"50","62","43"
"UPM00033345","KIEV, UP","1997-05-05","0.00",,"59","74","43"
"UPM00033345","KIEV, UP","1997-05-06","0.00",,"69","80","58"
"UPM00033345","KIEV, UP","1997-05-07","0.06",,"67","81","54"
"UPM00033345","KIEV, UP","1997-05-08","0.00",,"67","80","54"
"UPM00033345","KIEV, UP","1997-05-09","0.00",,"66","81","56"
"UPM00033345","KIEV, UP","1997-05-10","0.02",,"60","70","53"
"UPM00033345","KIEV, UP","1997-05-11","0.00",,"63","74","53"
"UPM00033345","KIEV, UP","1997-05-12","0.00",,"66","77","54"
"UPM00033345","KIEV, UP","1997-05-13","0.00",,"68","80","58"
"UPM00033345","KIEV, UP","1997-05-14","0.00",,"72","84","58"
"UPM00033345","KIEV, UP","1997-05-15","0.00",,"74","86","63"
"UPM00033345","KIEV, UP","1997-05-16","0.00",,"74","85","63"
"UPM00033345","KIEV, UP","1997-05-17","0.00",,"63","75","56"
"UPM00033345","KIEV, UP","1997-05-18","0.00",,"62","71","51"
"UPM00033345","KIEV, UP","1997-05-19","0.09",,"66","76","53"
"UPM00033345","KIEV, UP","1997-05-20","0.72",,"65","75","59"
"UPM00033345","KIEV, UP","1997-05-21","0.00",,"60","67","55"
"UPM00033345","KIEV, UP","1997-05-22","0.10",,"63","72","58"
"UPM00033345","KIEV, UP","1997-05-23","0.17",,"63","73","55"
"UPM00033345","KIEV, UP","1997-05-24","0.00",,"50","56","45"
"UPM00033345","KIEV, UP","1997-05-25","0.00",,"50","56","43"
"UPM00033345","KIEV, UP","1997-05-26","0.00",,"53","59","47"
"UPM00033345","KIEV, UP","1997-05-27","0.00",,"52","61","42"
"UPM00033345","KIEV, UP","1997-05-28","0.00",,"53","63","44"
"UPM00033345","KIEV, UP","1997-05-29","0.00",,"56","67","45"
"UPM00033345","KIEV, UP","1997-05-30","0.03",,"55","65","45"
"UPM00033345","KIEV, UP","1997-05-31","0.59",,"51","58","48"
"UPM00033345","KIEV, UP","1997-06-01","0.65",,"54","59","51"
"UPM00033345","KIEV, UP","1997-06-02","0.08",,"53","57","49"
"UPM00033345","KIEV, UP","1997-06-03","0.12",,"55","65","50"
"UPM00033345","KIEV, UP","1997-06-04","0.00",,"59","67","50"
"UPM00033345","KIEV, UP","1997-06-05","0.00",,"60","71","49"
"UPM00033345","KIEV, UP","1997-06-06","0.00",,"61","70","53"
"UPM00033345","KIEV, UP","1997-06-07","0.00",,"63","72","54"
"UPM00033345","KIEV, UP","1997-06-08","0.00",,"65","74","55"
"UPM00033345","KIEV, UP","1997-06-09","0.00",,"69","79","57"
"UPM00033345","KIEV, UP","1997-06-10","0.08",,"72","81","63"
"UPM00033345","KIEV, UP","1997-06-11","0.08",,"69","77","64"
"UPM00033345","KIEV, UP","1997-06-12","0.00",,"72","85","62"
"UPM00033345","KIEV, UP","1997-06-13","0.32",,"70","82","62"
"UPM00033345","KIEV, UP","1997-06-14","0.00",,"74","84","64"
"UPM00033345","KIEV, UP","1997-06-15","0.16",,"70","80","65"
"UPM00033345","KIEV, UP","1997-06-16","0.61",,"67","74","63"
"UPM00033345","KIEV, UP","1997-06-17","0.00",,"63","71","54"
"UPM00033345","KIEV, UP","1997-06-18","0.06",,"63","68","58"
"UPM00033345","KIEV, UP","1997-06-19","0.02",,"61","70","56"
"UPM00033345","KIEV, UP","1997-06-20","0.03",,"60","70","53"
"UPM00033345","KIEV, UP","1997-06-21","0.61",,"59","62","56"
"UPM00033345","KIEV, UP","1997-06-22","0.08",,"61","68","57"
"UPM00033345","KIEV, UP","1997-06-23","0.00",,"67","78","56"
"UPM00033345","KIEV, UP","1997-06-24","0.12",,"64","72","59"
"UPM00033345","KIEV, UP","1997-06-25","0.00",,"64","72","55"
"UPM00033345","KIEV, UP","1997-06-26","0.24",,"63","70","60"
"UPM00033345","KIEV, UP","1997-06-27","0.00",,"68","78","60"
"UPM00033345","KIEV, UP","1997-06-28","0.00",,"72","82","62"
"UPM00033345","KIEV, UP","1997-06-29","0.00",,"74","82","63"
"UPM00033345","KIEV, UP","1997-06-30","0.00",,"76","86","67"
"UPM00033345","KIEV, UP","1997-07-01","0.00",,"77","85","68"
"UPM00033345","KIEV, UP","1997-07-02","0.13",,"70","78","66"
"UPM00033345","KIEV, UP","1997-07-03","0.00",,"69","79","61"
"UPM00033345","KIEV, UP","1997-07-04","0.00",,"71","80","61"
"UPM00033345","KIEV, UP","1997-07-05","0.03",,"73","83","64"
"UPM00033345","KIEV, UP","1997-07-06","0.53",,"71","81","64"
"UPM00033345","KIEV, UP","1997-07-07","0.00",,"71","79","65"
"UPM00033345","KIEV, UP","1997-07-08","0.19",,"69","79","62"
"UPM00033345","KIEV, UP","1997-07-09","0.00",,"69","81","62"
"UPM00033345","KIEV, UP","1997-07-10","0.58",,"65","75","62"
"UPM00033345","KIEV, UP","1997-07-11","0.00",,"64","72","56"
"UPM00033345","KIEV, UP","1997-07-12","0.01",,"61","69","55"
"UPM00033345","KIEV, UP","1997-07-13","0.00",,"62","70","54"
"UPM00033345","KIEV, UP","1997-07-14","0.00",,"62","69","58"
"UPM00033345","KIEV, UP","1997-07-15","0.00",,"62","72","55"
"UPM00033345","KIEV, UP","1997-07-16","0.02",,"61","68","56"
"UPM00033345","KIEV, UP","1997-07-17","0.15",,"59","67","55"
"UPM00033345","KIEV, UP","1997-07-18","0.00",,"61","69","56"
"UPM00033345","KIEV, UP","1997-07-19","0.02",,"62","71","54"
"UPM00033345","KIEV, UP","1997-07-20","0.22",,"65","72","62"
"UPM00033345","KIEV, UP","1997-07-21","0.76",,"64","72","61"
"UPM00033345","KIEV, UP","1997-07-22","0.02",,"66","76","57"
"UPM00033345","KIEV, UP","1997-07-23","0.39",,"66","74","62"
"UPM00033345","KIEV, UP","1997-07-24","0.00",,"67","76","60"
"UPM00033345","KIEV, UP","1997-07-25","0.00",,"66","73","62"
"UPM00033345","KIEV, UP","1997-07-26","0.00",,"67","78","61"
"UPM00033345","KIEV, UP","1997-07-27","0.08",,"71","81","63"
"UPM00033345","KIEV, UP","1997-07-28","0.06",,"72","83","63"
"UPM00033345","KIEV, UP","1997-07-29","0.11",,"72","80","65"
"UPM00033345","KIEV, UP","1997-07-30","0.00",,"72","79","65"
"UPM00033345","KIEV, UP","1997-07-31","0.33",,"66","73","63"
"UPM00033345","KIEV, UP","1997-08-01","0.00",,"67","79","58"
"UPM00033345","KIEV, UP","1997-08-02","0.00",,"72","81","62"
"UPM00033345","KIEV, UP","1997-08-03","0.00",,"71","78","64"
"UPM00033345","KIEV, UP","1997-08-04","0.00",,"67","71","63"
"UPM00033345","KIEV, UP","1997-08-05","0.00",,"67","74","63"
"UPM00033345","KIEV, UP","1997-08-06","0.00",,"68","75","63"
"UPM00033345","KIEV, UP","1997-08-07","0.05",,"70","80","63"
"UPM00033345","KIEV, UP","1997-08-08","0.00",,"68","80","61"
"UPM00033345","KIEV, UP","1997-08-09","0.00",,"68","79","60"
"UPM00033345","KIEV, UP","1997-08-10","0.00",,"68","79","57"
"UPM00033345","KIEV, UP","1997-08-11","0.00",,"69","78","62"
"UPM00033345","KIEV, UP","1997-08-12","0.00",,"70","79","61"
"UPM00033345","KIEV, UP","1997-08-13","0.00",,"67","73","60"
"UPM00033345","KIEV, UP","1997-08-14","0.00",,"66","76","57"
"UPM00033345","KIEV, UP","1997-08-15","0.19",,"65","72","60"
"UPM00033345","KIEV, UP","1997-08-16","0.00",,"62","71","53"
"UPM00033345","KIEV, UP","1997-08-17","0.00",,"60","71","49"
"UPM00033345","KIEV, UP","1997-08-18","0.00",,"62","72","52"
"UPM00033345","KIEV, UP","1997-08-19","0.00",,"62","72","53"
"UPM00033345","KIEV, UP","1997-08-20","0.00",,"64","74","54"
"UPM00033345","KIEV, UP","1997-08-21","0.00",,"66","77","55"
"UPM00033345","KIEV, UP","1997-08-22","0.00",,"70","80","60"
"UPM00033345","KIEV, UP","1997-08-23","0.00",,"71","81","58"
"UPM00033345","KIEV, UP","1997-08-24","0.00",,"71","83","61"
"UPM00033345","KIEV, UP","1997-08-25","0.00",,"71","81","65"
"UPM00033345","KIEV, UP","1997-08-26","0.11",,"67","74","60"
"UPM00033345","KIEV, UP","1997-08-27","0.47",,"61","64","58"
"UPM00033345","KIEV, UP","1997-08-28","0.04",,"61","65","58"
"UPM00033345","KIEV, UP","1997-08-29","0.00",,"64","72","54"
"UPM00033345","KIEV, UP","1997-08-30","0.29",,"64","66","61"
"UPM00033345","KIEV, UP","1997-08-31","0.24",,"65","68","63"
"UPM00033345","KIEV, UP","1997-09-01","0.00",,"63","70","56"
"UPM00033345","KIEV, UP","1997-09-02","0.00",,"55","63","47"
"UPM00033345","KIEV, UP","1997-09-03","0.00",,"52","61","48"
"UPM00033345","KIEV, UP","1997-09-04","0.00",,"52","64","40"
"UPM00033345","KIEV, UP","1997-09-05","0.00",,"57","68","46"
"UPM00033345","KIEV, UP","1997-09-06","0.00",,"57","69","47"
"UPM00033345","KIEV, UP","1997-09-07","0.05",,"56","65","48"
"UPM00033345","KIEV, UP","1997-09-08","0.76",,"59","69","54"
"UPM00033345","KIEV, UP","1997-09-09","0.10",,"59","67","55"
"UPM00033345","KIEV, UP","1997-09-10","0.30",,"52","57","48"
"UPM00033345","KIEV, UP","1997-09-11","0.04",,"53","61","48"
"UPM00033345","KIEV, UP","1997-09-12","0.00",,"55","64","45"
"UPM00033345","KIEV, UP","1997-09-13","0.00",,"61","74","48"
"UPM00033345","KIEV, UP","1997-09-14","0.09",,"58","64","54"
"UPM00033345","KIEV, UP","1997-09-15","0.26",,"53","60","49"
"UPM00033345","KIEV, UP","1997-09-16","0.00",,"54","63","46"
"UPM00033345","KIEV, UP","1997-09-17","0.00",,"58","68","48"
"UPM00033345","KIEV, UP","1997-09-18","0.00",,"60","70","50"
"UPM00033345","KIEV, UP","1997-09-19","0.04",,"59","67","53"
"UPM00033345","KIEV, UP","1997-09-20","0.62",,"51","58","47"
"UPM00033345","KIEV, UP","1997-09-21","0.00",,"48","59","38"
"UPM00033345","KIEV, UP","1997-09-22","0.00",,"50","61","42"
"UPM00033345","KIEV, UP","1997-09-23","0.00",,"53","62","50"
"UPM00033345","KIEV, UP","1997-09-24","0.15",,"49","54","44"
"UPM00033345","KIEV, UP","1997-09-25","0.14",,"42","45","40"
"UPM00033345","KIEV, UP","1997-09-26","0.04",,"45","53","40"
"UPM00033345","KIEV, UP","1997-09-27","0.08",,"48","51","46"
"UPM00033345","KIEV, UP","1997-09-28","0.00",,"46","51","42"
"UPM00033345","KIEV, UP","1997-09-29","0.01",,"46","55","38"
"UPM00033345","KIEV, UP","1997-09-30","0.11",,"46","51","39"
"UPM00033345","KIEV, UP","1997-10-01","0.00",,"40","45","32"
"UPM00033345","KIEV, UP","1997-10-02","0.13",,"43","48","39"
"UPM00033345","KIEV, UP","1997-10-03","0.03",,"46","51","43"
"UPM00033345","KIEV, UP","1997-10-04","0.05",,"44","52","39"
"UPM00033345","KIEV, UP","1997-10-05","0.28",,"49","54","44"
"UPM00033345","KIEV, UP","1997-10-06","0.00",,"46","51","43"
"UPM00033345","KIEV, UP","1997-10-07","0.00",,"51","67","38"
"UPM00033345","KIEV, UP","1997-10-08","0.00",,"60","71","49"
"UPM00033345","KIEV, UP","1997-10-09","0.00",,"62","72","54"
"UPM00033345","KIEV, UP","1997-10-10","0.05",,"65","72","62"
"UPM00033345","KIEV, UP","1997-10-11","0.03",,"59","64","53"
"UPM00033345","KIEV, UP","1997-10-12","0.00",,"53","63","48"
"UPM00033345","KIEV, UP","1997-10-13","0.33",,"49","52","45"
"UPM00033345","KIEV, UP","1997-10-14","0.00",,"48","53","43"
"UPM00033345","KIEV, UP","1997-10-15","0.51",,"43","47","40"
"UPM00033345","KIEV, UP","1997-10-16","0.00",,"43","50","40"
"UPM00033345","KIEV, UP","1997-10-17","0.13",,"39","46","35"
"UPM00033345","KIEV, UP","1997-10-18","0.14",,"38","43","35"
"UPM00033345","KIEV, UP","1997-10-19","0.00",,"38","50","28"
"UPM00033345","KIEV, UP","1997-10-20","0.00",,"44","55","35"
"UPM00033345","KIEV, UP","1997-10-21","0.12",,"42","48","38"
"UPM00033345","KIEV, UP","1997-10-22","0.00",,"35","43","28"
"UPM00033345","KIEV, UP","1997-10-23","0.00",,"40","49","32"
"UPM00033345","KIEV, UP","1997-10-24","0.00",,"42","52","36"
"UPM00033345","KIEV, UP","1997-10-25","0.00",,"33","40","29"
"UPM00033345","KIEV, UP","1997-10-26","0.39",,"30","35","27"
"UPM00033345","KIEV, UP","1997-10-27","0.02","5.5","29","36","26"
"UPM00033345","KIEV, UP","1997-10-28","0.01","3.9","27","36","22"
"UPM00033345","KIEV, UP","1997-10-29","0.00","3.9","28","33","24"
"UPM00033345","KIEV, UP","1997-10-30","0.00","2.4","36","39","31"
"UPM00033345","KIEV, UP","1997-10-31","0.00",,"38","41","36"
"UPM00033345","KIEV, UP","1997-11-01","0.00",,"36","40","32"
"UPM00033345","KIEV, UP","1997-11-02","0.00",,"36","45","29"
"UPM00033345","KIEV, UP","1997-11-03","0.09",,"39","43","35"
"UPM00033345","KIEV, UP","1997-11-04","0.11","0.8","31","36","28"
"UPM00033345","KIEV, UP","1997-11-05","0.00","0.4","29","39","23"
"UPM00033345","KIEV, UP","1997-11-06","0.00",,"30","37","23"
"UPM00033345","KIEV, UP","1997-11-07","0.00",,"45","54","36"
"UPM00033345","KIEV, UP","1997-11-08","0.00",,"48","56","42"
"UPM00033345","KIEV, UP","1997-11-09","0.00",,"51","56","44"
"UPM00033345","KIEV, UP","1997-11-10","0.00",,"50","57","45"
"UPM00033345","KIEV, UP","1997-11-11","0.06",,"47","51","43"
"UPM00033345","KIEV, UP","1997-11-12","0.00",,"46","50","43"
"UPM00033345","KIEV, UP","1997-11-13","0.00",,"46","48","44"
"UPM00033345","KIEV, UP","1997-11-14","0.00",,"42","46","39"
"UPM00033345","KIEV, UP","1997-11-15","0.52",,"40","41","38"
"UPM00033345","KIEV, UP","1997-11-16","0.02",,"42","44","40"
"UPM00033345","KIEV, UP","1997-11-17","0.08",,"39","44","30"
"UPM00033345","KIEV, UP","1997-11-18","0.29","0.8","31","33","29"
"UPM00033345","KIEV, UP","1997-11-19","0.19","3.1","33","35","31"
"UPM00033345","KIEV, UP","1997-11-20","0.69","2.8","34","38","33"
"UPM00033345","KIEV, UP","1997-11-21","0.02","1.6","33","35","32"
"UPM00033345","KIEV, UP","1997-11-22","0.00","1.2","34","36","31"
"UPM00033345","KIEV, UP","1997-11-23","0.00","0.8","35","36","33"
"UPM00033345","KIEV, UP","1997-11-24","0.00",,"35","39","32"
"UPM00033345","KIEV, UP","1997-11-25","0.04",,"37","40","36"
"UPM00033345","KIEV, UP","1997-11-26","0.00",,"39","42","36"
"UPM00033345","KIEV, UP","1997-11-27","0.10",,"38","42","31"
"UPM00033345","KIEV, UP","1997-11-28","0.00",,"29","31","27"
"UPM00033345","KIEV, UP","1997-11-29","0.00",,"28","30","27"
"UPM00033345","KIEV, UP","1997-11-30","0.00",,"28","29","27"
"UPM00033345","KIEV, UP","1997-12-01","0.00",,"29","32","27"
"UPM00033345","KIEV, UP","1997-12-02","0.00",,"27","30","25"
"UPM00033345","KIEV, UP","1997-12-03","0.06",,"30","33","26"
"UPM00033345","KIEV, UP","1997-12-04","0.26",,"33","35","32"
"UPM00033345","KIEV, UP","1997-12-05","1.01","3.9","31","35","27"
"UPM00033345","KIEV, UP","1997-12-06","0.04",,"27","29","26"
"UPM00033345","KIEV, UP","1997-12-07","0.00","5.9","29","32","26"
"UPM00033345","KIEV, UP","1997-12-08","0.00","5.5","30","33","25"
"UPM00033345","KIEV, UP","1997-12-09","0.00","5.5","20","25","19"
"UPM00033345","KIEV, UP","1997-12-10","0.00","5.1","21","32","10"
"UPM00033345","KIEV, UP","1997-12-11","0.18","4.3","31","32","29"
"UPM00033345","KIEV, UP","1997-12-12","0.03","5.1","32","35","30"
"UPM00033345","KIEV, UP","1997-12-13","0.50","8.3","26","30","22"
"UPM00033345","KIEV, UP","1997-12-14","0.15","9.8","20","25","16"
"UPM00033345","KIEV, UP","1997-12-15","0.05","10.2","7","16","-3"
"UPM00033345","KIEV, UP","1997-12-16","0.00","10.2","-8","-3","-12"
